File,Mean of Intensity,Standard Deviation of Intensity,Gender
AHTD3A0240_Para3.tif,243.6215615294379,37.55662114573635,1
AHTD3A0240_Para4.tif,247.6555348,30.69473407757885,1
AHTD3A0241_Para1.tif,249.16247564917506,24.055378938323557,1
AHTD3A0241_Para2.tif,250.93212841040273,20.08380370213395,1
AHTD3A0241_Para3.tif,248.92612467046519,25.327567074726282,1
AHTD3A0241_Para4.tif,249.42143616624642,24.17459389402539,1
AHTD3A0242_Para1.tif,250.00009420721435,20.24977658331734,1
AHTD3A0242_Para2.tif,250.58811420162587,19.175464066432298,1
AHTD3A0242_Para3.tif,250.02100122743738,20.88856498264111,1
AHTD3A0242_Para4.tif,250.13631576140577,20.827829640157574,1
AHTD3A0243_Para1.tif,233.57497390648047,60.64828070303881,1
AHTD3A0243_Para2.tif,247.48349327645687,37.244735189704116,1
AHTD3A0243_Para3.tif,242.33013334135086,47.70694840649144,1
AHTD3A0243_Para4.tif,247.05884385535262,38.37826812904283,1
AHTD3A0244_Para1.tif,245.7908374706551,33.48348087273441,1
AHTD3A0244_Para2.tif,245.07947090486329,34.32890187669008,1
AHTD3A0244_Para3.tif,241.67988297106444,39.41084772736971,1
AHTD3A0244_Para4.tif,246.89774516020987,31.19847425324966,1
AHTD3A0245_Para1.tif,249.74598277862353,24.51322094835475,1
AHTD3A0245_Para2.tif,249.63526765537466,25.25658694171114,1
AHTD3A0245_Para3.tif,245.66600132342066,32.253229775227666,1
AHTD3A0245_Para4.tif,249.84185202103612,24.08375289449585,1
AHTD3A0247_Para1.tif,248.08850063128725,27.217327945515336,1
AHTD3A0247_Para2.tif,250.66967224486297,21.77957792611864,1
AHTD3A0247_Para3.tif,247.73069595018748,27.892950375242773,1
AHTD3A0247_Para4.tif,250.24474378570198,22.894907624494888,1
AHTD3A0248_Para1.tif,249.6376518759408,22.237318662261533,1
AHTD3A0248_Para2.tif,250.05571587844673,21.253083559559812,1
AHTD3A0248_Para3.tif,249.77510783336223,21.75696416,1
AHTD3A0248_Para4.tif,251.44526842600067,18.045652098553724,1
AHTD3A0250_Para1.tif,252.25179617093733,15.911054306456636,1
AHTD3A0250_Para2.tif,253.1010946199136,13.09799712596642,1
AHTD3A0250_Para3.tif,249.13857204513226,21.537821664853105,1
AHTD3A0250_Para4.tif,250.37428006386585,19.784164816265182,1
AHTD3A0251_Para1.tif,250.87572446667372,20.056014228436858,1
AHTD3A0251_Para2.tif,252.7858966641162,14.132384983008675,1
AHTD3A0251_Para3.tif,248.67968689301532,22.796073533598264,1
AHTD3A0251_Para4.tif,252.49647811446064,14.646032967489804,1
AHTD3A0252_Para1.tif,247.5865342,27.790062147761354,0
AHTD3A0252_Para2.tif,249.1946199566464,24.67656165865763,0
AHTD3A0252_Para3.tif,247.6725133831274,27.48071308104608,0
AHTD3A0252_Para4.tif,248.6161843417375,25.787357226822877,0
AHTD3A0253_Para1.tif,251.03592028283262,18.19274451566934,1
AHTD3A0253_Para2.tif,252.0643469188974,15.890365137764345,1
AHTD3A0253_Para3.tif,250.8751258528727,18.81046079129828,1
AHTD3A0253_Para4.tif,252.4283769831653,15.269060527507124,1
AHTD3A0254_Para1.tif,239.9903299569696,43.27341779045046,1
AHTD3A0254_Para2.tif,243.29321863522134,37.326441565205336,1
AHTD3A0254_Para3.tif,243.9669714177107,36.75914204096324,1
AHTD3A0254_Para4.tif,247.14054579791693,31.613522513733724,1
AHTD3A0255_Para1.tif,246.35725700637497,32.49490893377517,1
AHTD3A0255_Para2.tif,244.71491194272605,35.382124039788614,1
AHTD3A0255_Para3.tif,246.07128229767244,32.83895844800141,1
AHTD3A0255_Para4.tif,247.66649505986933,29.376202865115808,1
AHTD3A0256_Para1.tif,241.4093188630739,38.627650160136035,1
AHTD3A0256_Para2.tif,248.88178089205562,27.63256156924301,1
AHTD3A0256_Para3.tif,241.7709325360765,46.086712895261435,1
AHTD3A0256_Para4.tif,253.2810625594589,15.049886724056135,1
AHTD3A0257_Para1.tif,244.47606220522852,34.43220263876441,1
AHTD3A0257_Para2.tif,246.98507404680086,30.719629497420964,1
AHTD3A0257_Para3.tif,243.6310413431677,35.20257852270566,1
AHTD3A0257_Para4.tif,244.3264230856487,34.54397660272283,1
AHTD3A0258_Para1.tif,249.00085168096143,23.410191397176625,0
AHTD3A0258_Para2.tif,249.0316816188198,23.480968957284446,0
AHTD3A0258_Para3.tif,248.4367663604965,25.116136117434376,0
AHTD3A0258_Para4.tif,250.5545750851871,21.17704726534378,0
AHTD3A0259_Para1.tif,249.7317610269819,24.535394836068402,0
AHTD3A0259_Para2.tif,250.84561012309027,22.142042139697413,0
AHTD3A0259_Para3.tif,246.5573282423698,31.643130203478098,0
AHTD3A0259_Para4.tif,247.24492900017708,30.433856240478136,0
AHTD3A0261_Para1.tif,248.00704994056687,25.748325061197885,1
AHTD3A0261_Para2.tif,249.60159100312183,23.125879590277336,1
AHTD3A0261_Para3.tif,249.21723783761095,24.288942570808047,1
AHTD3A0261_Para4.tif,247.6688588463539,27.31462668670559,1
AHTD3A0262_Para1.tif,249.60700897330275,25.472770419776936,1
AHTD3A0262_Para2.tif,250.60502404106376,23.463851382222977,1
AHTD3A0262_Para3.tif,247.9361994015847,28.628656034049662,1
AHTD3A0262_Para4.tif,247.94349323931834,28.99220658483949,1
AHTD3A0263_Para1.tif,250.1254251747583,24.642483195539864,1
AHTD3A0263_Para2.tif,251.59975561193158,19.325224159807824,1
AHTD3A0263_Para3.tif,248.0305712278924,28.034746447182936,1
AHTD3A0263_Para4.tif,250.6302382755339,23.665042440660915,1
AHTD3A0264_Para1.tif,251.24684593533587,19.637643219817573,1
AHTD3A0264_Para2.tif,251.9776930473682,17.71438638058359,1
AHTD3A0264_Para3.tif,248.1007934,25.27167454639603,1
AHTD3A0264_Para4.tif,252.15114341176496,17.015738338475842,1
AHTD3A0265_Para1.tif,245.59853646261263,34.23262418,1
AHTD3A0265_Para2.tif,248.74107471502933,28.549367891248316,1
AHTD3A0265_Para3.tif,242.29895675641328,39.59646398354611,1
AHTD3A0265_Para4.tif,249.54522672984578,26.53138083624082,1
AHTD3A0267_Para1.tif,249.57895878388243,24.34363963255781,1
AHTD3A0267_Para2.tif,250.7248537908805,22.576693671434526,1
AHTD3A0267_Para3.tif,249.29448144377602,25.844510342239563,1
AHTD3A0267_Para4.tif,251.33748404960977,20.899537438734043,1
AHTD3A0268_Para1.tif,245.5591339583223,32.34101779511191,1
AHTD3A0268_Para2.tif,249.71704247438572,24.887107999850475,1
AHTD3A0268_Para3.tif,244.40821311054358,34.106931571976965,1
AHTD3A0268_Para4.tif,245.3897067440965,32.572229037961655,1
AHTD3A0269_Para1.tif,245.03548411944436,32.94623563041736,1
AHTD3A0269_Para2.tif,244.0487692156681,34.11176890574883,1
AHTD3A0269_Para3.tif,247.79873111890615,29.275977715179557,1
AHTD3A0269_Para4.tif,252.2035338624398,18.549181539393178,1
AHTD3A0270_Para1.tif,246.2761607115683,32.13993174379925,1
AHTD3A0270_Para2.tif,244.89016529974705,32.72551880709302,1
AHTD3A0270_Para3.tif,244.37673328563784,33.60031008294381,1
AHTD3A0270_Para4.tif,248.37256811642254,26.593073899556448,1
AHTD3A0271_Para1.tif,242.1929592265658,41.17121097685003,1
AHTD3A0271_Para2.tif,248.2951835116128,30.34208184017191,1
AHTD3A0271_Para3.tif,243.9453097545895,38.82238631907856,1
AHTD3A0271_Para4.tif,246.40171815587254,34.13208052770648,1
AHTD3A0272_Para1.tif,242.64879332275623,39.95515292524381,1
AHTD3A0272_Para2.tif,239.79131008934368,43.55670487948612,1
AHTD3A0272_Para3.tif,241.99170874871214,40.36889391,1
AHTD3A0272_Para4.tif,251.14932366360296,21.847106764495003,1
AHTD3A0273_Para1.tif,242.9433764578111,39.04307348592673,1
AHTD3A0273_Para2.tif,244.92189263395488,35.39794735667779,1
AHTD3A0273_Para3.tif,244.1249889337931,37.29886757099497,1
AHTD3A0273_Para4.tif,247.1044337489973,30.83557273760114,1
AHTD3A0274_Para1.tif,246.26976366656598,31.207983028102298,1
AHTD3A0274_Para2.tif,249.3610814163308,25.480517509999007,1
AHTD3A0274_Para3.tif,242.65343447505583,38.001199343170924,1
AHTD3A0274_Para4.tif,244.13146727222357,34.38263194232872,1
AHTD3A0275_Para1.tif,245.5011872635111,31.90776669,1
AHTD3A0275_Para2.tif,250.9188694137924,21.29046218895598,1
AHTD3A0275_Para3.tif,245.9765327015327,31.47952464951505,1
AHTD3A0275_Para4.tif,252.44666556585827,16.98206441176638,1
AHTD3A0276_Para1.tif,246.15031346001095,33.61586913516566,1
AHTD3A0276_Para2.tif,245.4153308788823,35.38561802762768,1
AHTD3A0276_Para3.tif,244.73667956263256,35.50046909577782,1
AHTD3A0276_Para4.tif,248.0000661218957,29.85569068965339,1
AHTD3A0277_Para1.tif,245.65745966603288,35.33197646515681,1
AHTD3A0277_Para2.tif,249.18780992132952,27.958991973166825,1
AHTD3A0277_Para3.tif,244.03019127854608,36.92662251140729,1
AHTD3A0277_Para4.tif,245.27887988209284,34.49375821808893,1
AHTD3A0278_Para1.tif,250.11043482704747,19.406872151653623,1
AHTD3A0278_Para2.tif,250.4925105202303,18.530553509938933,1
AHTD3A0278_Para3.tif,251.01987794635903,17.032972872110225,1
AHTD3A0278_Para4.tif,252.7021091397412,13.415775323720771,1
AHTD3A0280_Para1.tif,243.34671721832575,37.79556855,1
AHTD3A0280_Para2.tif,245.07475008856645,34.98988758,1
AHTD3A0280_Para3.tif,245.80430311223748,33.040486492429984,1
AHTD3A0280_Para4.tif,244.57201145232077,34.71776565066843,1
AHTD3A0281_Para1.tif,244.78425897870065,35.46134716348089,1
AHTD3A0281_Para2.tif,243.7326895823911,36.452337465056246,1
AHTD3A0281_Para3.tif,239.14338874862082,43.88498461433092,1
AHTD3A0281_Para4.tif,249.07933086767684,27.398759789610633,1
AHTD3A0282_Para1.tif,243.81360778785339,37.76322915766919,1
AHTD3A0282_Para2.tif,245.92895081657656,33.74243409250726,1
AHTD3A0282_Para3.tif,243.93324202186176,37.185787028444764,1
AHTD3A0282_Para4.tif,249.43984551904595,26.730688250854705,1
AHTD3A0283_Para1.tif,245.13430119874096,34.15014285556301,1
AHTD3A0283_Para2.tif,248.62744477649542,27.47536864841519,1
AHTD3A0283_Para3.tif,244.3214237272143,35.133130800788706,1
AHTD3A0283_Para4.tif,249.5795018145983,25.38936838269382,1
AHTD3A0284_Para1.tif,246.26849102566408,31.297368815326518,1
AHTD3A0284_Para2.tif,244.5657185721356,34.66915312952385,1
AHTD3A0284_Para3.tif,245.96964387276964,32.31546926213371,1
AHTD3A0284_Para4.tif,250.7822985526843,22.436775980177263,1
AHTD3A0285_Para1.tif,241.48688923877265,42.21820849092153,1
AHTD3A0285_Para2.tif,246.8703561700277,33.820866354644544,1
AHTD3A0285_Para3.tif,241.55030686492563,42.58712601051182,1
AHTD3A0285_Para4.tif,248.4081254904456,30.17625508676499,1
AHTD3A0287_Para1.tif,245.5099473,34.93692685131193,1
AHTD3A0287_Para2.tif,249.64078250361734,26.58994347272607,1
AHTD3A0287_Para3.tif,245.1999537027718,35.366310616841886,1
AHTD3A0287_Para4.tif,247.4948046003365,31.117509464956623,1
AHTD3A0288_Para1.tif,244.91400840049948,35.37264289166612,1
AHTD3A0288_Para2.tif,244.08013787160706,36.42634251109072,1
AHTD3A0288_Para3.tif,242.7612183913577,39.14186031719484,1
AHTD3A0288_Para4.tif,250.39204530686987,24.452947539715506,1
AHTD3A0289_Para1.tif,246.69142582414887,28.324370646891577,1
AHTD3A0289_Para2.tif,248.8800176838855,23.33338055852671,1
AHTD3A0289_Para3.tif,246.92668068983707,29.649069704214277,1
AHTD3A0289_Para4.tif,246.9363892382201,28.706112051581727,1
AHTD3A0290_Para1.tif,247.9575362616337,27.59808702806335,1
AHTD3A0290_Para2.tif,249.69007887951713,24.324273712569635,1
AHTD3A0290_Para3.tif,246.0253705955248,32.239741821227575,1
AHTD3A0290_Para4.tif,248.5543778743739,26.528123790156243,1
AHTD3A0292_Para1.tif,246.57576440495836,31.73725679494984,1
AHTD3A0292_Para2.tif,249.3411655224408,26.236985198604884,1
AHTD3A0292_Para3.tif,245.75096870448567,33.42989086851109,1
AHTD3A0292_Para4.tif,250.36931059590742,23.764926530593243,1
AHTD3A0294_Para1.tif,245.1873203142008,36.46917329,1
AHTD3A0294_Para2.tif,249.0656950772978,28.25360303737383,1
AHTD3A0294_Para3.tif,241.32153023623923,41.14328535890457,1
AHTD3A0294_Para4.tif,249.9845785396307,25.80800612656422,1
AHTD3A0295_Para1.tif,244.8063157054002,34.06311508010674,1
AHTD3A0295_Para2.tif,245.72467733017004,31.851669020140122,1
AHTD3A0295_Para3.tif,246.3447354904982,31.48551487136633,1
AHTD3A0295_Para4.tif,250.85708767186273,22.226162613421895,1
AHTD3A0296_Para1.tif,245.81813995683908,34.50744439347335,0
AHTD3A0296_Para2.tif,247.74821164740837,30.82897540949768,0
AHTD3A0296_Para3.tif,243.44765129298557,37.99259114122336,0
AHTD3A0296_Para4.tif,248.16097067532164,29.042467221963484,0
AHTD3A0299_Para1.tif,247.82635380788366,27.095321315925233,1
AHTD3A0299_Para2.tif,249.98276078457818,22.612520263034867,1
AHTD3A0299_Para3.tif,246.88172461595752,28.41566495771466,1
AHTD3A0299_Para4.tif,251.0187043,20.352453355365625,1
AHTD3A0300_Para1.tif,246.14036054579861,30.39606988569434,1
AHTD3A0300_Para2.tif,249.97815195220275,23.646297260152945,1
AHTD3A0300_Para3.tif,246.57407985400465,29.950099872323616,1
AHTD3A0300_Para4.tif,251.18368555309152,20.41046105782402,1
AHTD3A0301_Para1.tif,249.6101385973577,21.83803599640594,1
AHTD3A0301_Para2.tif,249.44837342207694,22.217001267430575,1
AHTD3A0301_Para3.tif,248.1749781580841,24.86301412332535,1
AHTD3A0301_Para4.tif,250.0144539,21.352119174642297,1
AHTD3A0302_Para1.tif,249.8725903559938,22.283481975794288,1
AHTD3A0302_Para2.tif,251.03016537979178,20.19473195561929,1
AHTD3A0302_Para3.tif,250.0130746499295,23.494962686213885,1
AHTD3A0302_Para4.tif,252.05751350886888,18.147065487562358,1
AHTD3A0303_Para1.tif,249.3557347475947,23.981024229792236,1
AHTD3A0303_Para2.tif,250.4927308459016,20.660554150644355,1
AHTD3A0303_Para3.tif,248.8789481656158,22.43088276559153,1
AHTD3A0303_Para4.tif,247.1717284163015,29.545091207017787,1
AHTD3A0304_Para1.tif,246.0167443,30.363719653639073,1
AHTD3A0304_Para2.tif,249.6816199758148,24.41563196468728,1
AHTD3A0304_Para3.tif,246.52079229247852,31.192723032535547,1
AHTD3A0304_Para4.tif,250.31198389387774,24.92005047544756,1
AHTD3A0306_Para1.tif,251.19362407769916,16.724637429347442,1
AHTD3A0306_Para2.tif,250.18356616196488,18.50117577232753,1
AHTD3A0306_Para3.tif,249.94561129426327,19.047826923437903,1
AHTD3A0306_Para4.tif,251.5848237832654,15.890369300081177,1
AHTD3A0307_Para1.tif,245.52541679030256,30.248567566338593,1
AHTD3A0307_Para2.tif,244.1120814479638,32.03940677390698,1
AHTD3A0307_Para3.tif,246.5854221961378,28.106315088116272,1
AHTD3A0307_Para4.tif,248.1451412505591,29.460520600427152,1
AHTD3A0308_Para1.tif,242.08682882604106,38.64800271042231,1
AHTD3A0308_Para2.tif,244.63745163083976,34.930464823955894,1
AHTD3A0308_Para3.tif,242.3941075327468,40.55367882393853,1
AHTD3A0308_Para4.tif,249.45235951363026,26.98962179735878,1
AHTD3A0310_Para1.tif,244.46699465821374,33.884988573232306,1
AHTD3A0310_Para2.tif,250.2545665450715,22.663556127523897,1
AHTD3A0310_Para3.tif,242.99775093168714,36.30487978,1
AHTD3A0310_Para4.tif,243.69940813378136,35.590297427722625,1
AHTD3A0311_Para1.tif,247.0117754,28.519888143366042,1
AHTD3A0311_Para2.tif,251.4219365026644,19.59470700965885,1
AHTD3A0311_Para3.tif,242.88927941265226,38.967346210676226,1
AHTD3A0311_Para4.tif,251.0695089431693,22.500214624310242,1
AHTD3A0312_Para1.tif,248.39018075145194,26.865093031689316,0
AHTD3A0312_Para2.tif,252.14121567378717,17.76276822447409,0
AHTD3A0312_Para3.tif,249.90022223526523,23.47457276395987,0
AHTD3A0312_Para4.tif,251.1879905776817,20.459611589769104,0
AHTD3A0313_Para1.tif,239.96446526372188,44.89444334283441,1
AHTD3A0313_Para2.tif,236.8284130692584,48.91239620159134,1
AHTD3A0313_Para3.tif,236.45727334564182,50.06260836340372,1
AHTD3A0313_Para4.tif,245.39196851504994,36.964166824619504,1
AHTD3A0314_Para1.tif,243.0997252540341,33.99445475,1
AHTD3A0314_Para2.tif,245.39614277218848,30.98617680021905,1
AHTD3A0314_Para3.tif,247.84853606730343,29.335014439434662,1
AHTD3A0314_Para4.tif,247.2253161068162,31.942724028541704,1
AHTD3A0315_Para1.tif,249.53147152375828,24.816539462873305,0
AHTD3A0315_Para2.tif,249.41765703733395,27.30326723011486,0
AHTD3A0315_Para3.tif,246.05879245036573,33.571679563420915,0
AHTD3A0315_Para4.tif,249.33277303216465,27.24800978491468,0
AHTD3A0317_Para1.tif,245.98031417516424,32.59414340756101,1
AHTD3A0317_Para2.tif,248.06581182113132,29.428140103249294,1
AHTD3A0317_Para3.tif,244.7447646773411,34.71309054487083,1
AHTD3A0317_Para4.tif,244.82849376143145,34.76226625644223,1
AHTD3A0318_Para1.tif,246.73364821877834,29.562219847142888,1
AHTD3A0318_Para2.tif,249.62088204342058,23.659970183792904,1
AHTD3A0318_Para3.tif,245.62151663223688,30.592755546732075,1
AHTD3A0318_Para4.tif,249.3285868644068,24.64264982050773,1
AHTD3A0319_Para1.tif,250.90745260801302,21.42519789014603,1
AHTD3A0319_Para2.tif,245.3111632695991,30.316286519391596,1
AHTD3A0319_Para3.tif,251.82840180852844,18.157416758591967,1
AHTD3A0319_Para4.tif,245.12963058485715,30.091477958974252,1
AHTD3A0320_Para1.tif,245.75739274552654,31.424276287820163,1
AHTD3A0320_Para2.tif,244.99337181424468,35.135122016582976,1
AHTD3A0320_Para3.tif,244.3054039,34.00110867596107,1
AHTD3A0320_Para4.tif,248.8854669980498,25.630482379199393,1
AHTD3A0321_Para1.tif,246.9075385623771,30.618872825470707,1
AHTD3A0321_Para2.tif,249.11049235777227,25.462448516006827,1
AHTD3A0321_Para3.tif,244.99390694128454,32.950667927141154,1
AHTD3A0321_Para4.tif,249.87902231167308,24.54425171585619,1
AHTD3A0322_Para1.tif,250.9017267,20.372739495839884,0
AHTD3A0322_Para2.tif,248.67138586627533,26.445700428510776,0
AHTD3A0322_Para3.tif,246.91890038655436,31.16197442574618,0
AHTD3A0322_Para4.tif,250.9482631905134,22.245120837585034,0
AHTD3A0323_Para1.tif,245.24473086057344,31.107238030117053,1
AHTD3A0323_Para2.tif,251.84652215813094,18.11352987516132,1
AHTD3A0323_Para3.tif,245.16792638130707,30.13944006128319,1
AHTD3A0323_Para4.tif,252.4771432263795,16.321132600908452,1
AHTD3A0324_Para1.tif,250.38924053633744,22.349528736383174,0
AHTD3A0324_Para2.tif,251.65693924914098,18.862536695597125,0
AHTD3A0324_Para3.tif,249.40897850556775,25.641961105050644,0
AHTD3A0324_Para4.tif,251.7077423970763,19.326579894493413,0
AHTD3A0325_Para1.tif,246.6567829832576,28.384657468005184,0
AHTD3A0325_Para2.tif,249.19702246969584,24.34232753114232,0
AHTD3A0325_Para3.tif,245.39185406995554,30.93277233522243,0
AHTD3A0325_Para4.tif,251.56446752911572,19.08673981137963,0
AHTD3A0326_Para1.tif,242.09116270876683,39.227374233272684,0
AHTD3A0326_Para2.tif,250.06432398396305,24.856424362690618,0
AHTD3A0326_Para3.tif,245.59182646830635,34.15263817050962,0
AHTD3A0326_Para4.tif,251.05489153881578,22.58601128998141,0
AHTD3A0327_Para1.tif,251.70839559127367,18.127060558961933,0
AHTD3A0327_Para2.tif,252.41318985578027,15.708790284034764,0
AHTD3A0327_Para3.tif,242.1655474685782,34.497170121699476,0
AHTD3A0327_Para4.tif,252.6303234357791,15.028946067119652,0
AHTD3A0328_Para1.tif,244.4965366371356,38.62298130504484,0
AHTD3A0328_Para2.tif,247.36118622913307,33.31843510327972,0
AHTD3A0328_Para3.tif,242.8570535589437,42.63244019876281,0
AHTD3A0328_Para4.tif,248.8683065824769,30.568412477811894,0
AHTD3A0329_Para1.tif,250.2908722246629,23.97985210189208,0
AHTD3A0329_Para2.tif,251.38017575692888,20.99981778624913,0
AHTD3A0329_Para3.tif,245.91984374446375,31.59180896620597,0
AHTD3A0329_Para4.tif,252.09557452961877,17.568602865444948,0
AHTD3A0330_Para1.tif,247.130798,27.95621380236826,0
AHTD3A0330_Para2.tif,247.06530803061904,28.469046128082653,0
AHTD3A0330_Para3.tif,241.14285894208533,36.73983748563353,0
AHTD3A0330_Para4.tif,244.49957523811588,31.698664268173424,0
AHTD3A0331_Para1.tif,247.78624511896146,26.389807938933416,0
AHTD3A0331_Para2.tif,251.4166025771937,18.720217193111193,0
AHTD3A0331_Para3.tif,246.41788133693635,29.83515374099828,0
AHTD3A0331_Para4.tif,251.35698079523317,18.752143071646845,0
AHTD3A0332_Para1.tif,251.28404516410797,17.978370000535158,0
AHTD3A0332_Para2.tif,252.1659470885442,15.589235676551539,0
AHTD3A0332_Para3.tif,251.51402553305132,17.842426735781558,0
AHTD3A0332_Para4.tif,252.26641370837888,15.907210232906873,0
AHTD3A0333_Para1.tif,248.11940652123906,26.484082229094422,1
AHTD3A0333_Para2.tif,249.15406806835122,23.572207890522755,1
AHTD3A0333_Para3.tif,248.16886020602178,24.781956738227645,1
AHTD3A0333_Para4.tif,251.00165647533123,19.22798306936924,1
AHTD3A0334_Para1.tif,249.22555413408048,26.12544013239063,1
AHTD3A0334_Para2.tif,250.4371042360345,23.47939535610679,1
AHTD3A0334_Para3.tif,247.2896975766434,31.158443743234713,1
AHTD3A0334_Para4.tif,250.88348824691468,22.88027776,1
AHTD3A0335_Para1.tif,250.97982776980223,18.712686690483142,0
AHTD3A0335_Para2.tif,250.89373983161389,18.836502055575338,0
AHTD3A0335_Para3.tif,249.38844486852594,21.62231474898441,0
AHTD3A0335_Para4.tif,249.6617613774358,21.222040254755424,0
AHTD3A0336_Para1.tif,251.15325687953973,19.82576422107568,1
AHTD3A0336_Para2.tif,251.8350330694715,18.205077771248497,1
AHTD3A0336_Para3.tif,250.69667099937274,20.385286680080306,1
AHTD3A0336_Para4.tif,249.65313601467818,22.40626136,1
AHTD3A0337_Para1.tif,246.62318400123903,28.60212084,1
AHTD3A0337_Para2.tif,252.0062621351254,17.15096279,1
AHTD3A0337_Para3.tif,246.7656970777715,28.073182182777096,1
AHTD3A0337_Para4.tif,251.79997076048787,17.83863764146497,1
AHTD3A0338_Para1.tif,249.07560726506807,25.59302621864286,0
AHTD3A0338_Para2.tif,248.25254333207573,27.459626337749174,0
AHTD3A0338_Para3.tif,242.50594958255653,36.35173494438304,0
AHTD3A0338_Para4.tif,249.91431255232436,23.712185125876136,0
AHTD3A0339_Para1.tif,249.62303477824625,21.71636079937137,1
AHTD3A0339_Para2.tif,250.2297970479705,20.99237562946326,1
AHTD3A0339_Para3.tif,248.23858298654014,24.697845674305878,1
AHTD3A0339_Para4.tif,251.34054487179486,18.44123054209308,1
AHTD3A0340_Para1.tif,245.90954138863282,30.26064132761313,0
AHTD3A0340_Para2.tif,249.82056589263954,23.734261018483313,0
AHTD3A0340_Para3.tif,247.19199982489533,28.3545193,0
AHTD3A0340_Para4.tif,249.44614441771998,24.069105951054006,0
AHTD3A0341_Para1.tif,248.91739133318427,24.005188547593566,0
AHTD3A0341_Para2.tif,250.97201710881322,20.052572902722144,0
AHTD3A0341_Para3.tif,246.40416426210356,28.154515247657738,0
AHTD3A0341_Para4.tif,251.20271528409842,19.090918889925398,0
AHTD3A0342_Para1.tif,252.04591856215094,17.485286021446903,0
AHTD3A0342_Para2.tif,252.92859335572243,14.666543805389818,0
AHTD3A0342_Para3.tif,249.06871196974024,24.370319471760556,0
AHTD3A0342_Para4.tif,253.2150494777522,13.529674465587895,0
AHTD3A0343_Para1.tif,244.25710977220504,40.92707390025317,0
AHTD3A0343_Para2.tif,251.33831957592926,19.59439800294238,0
AHTD3A0343_Para3.tif,246.96235015937503,27.97775883816248,0
AHTD3A0343_Para4.tif,248.48772374091666,25.01839134914635,0
AHTD3A0344_Para1.tif,251.04887110626362,19.108213189334915,0
AHTD3A0344_Para2.tif,252.08737130862608,16.37821264803154,0
AHTD3A0344_Para3.tif,247.66615048138215,25.235271106994983,0
AHTD3A0344_Para4.tif,252.49947070460476,15.130193964998405,0
AHTD3A0346_Para1.tif,251.66566935585973,18.985872591645027,0
AHTD3A0346_Para2.tif,252.53011562453352,16.544076297662546,0
AHTD3A0346_Para3.tif,250.3679161485166,22.618263350478276,0
AHTD3A0346_Para4.tif,252.82108409321177,15.472066398589776,0
AHTD3A0347_Para1.tif,247.33094380072188,26.532439678116372,0
AHTD3A0347_Para2.tif,251.3093674983814,19.025304477773734,0
AHTD3A0347_Para3.tif,245.32896651746643,30.005213268112072,0
AHTD3A0347_Para4.tif,252.11344054286786,16.64308145823143,0
AHTD3A0348_Para1.tif,250.2291038563763,21.615209804306865,0
AHTD3A0348_Para2.tif,250.99957127293533,19.916158074048514,0
AHTD3A0348_Para3.tif,247.85964649733316,26.97247542029794,0
AHTD3A0348_Para4.tif,251.15440409543234,19.893665479616995,0
AHTD3A0349_Para1.tif,249.56228695711775,25.21173992,0
AHTD3A0349_Para2.tif,250.2901852694344,23.225989947478954,0
AHTD3A0349_Para3.tif,249.88721885699925,24.805145486334432,0
AHTD3A0349_Para4.tif,249.7913791921933,24.98332324570089,0
AHTD3A0350_Para1.tif,249.38513841670715,22.789370312692288,0
AHTD3A0350_Para2.tif,246.94735157857988,27.322041739222097,0
AHTD3A0350_Para3.tif,250.9952116335434,19.390448377199338,0
AHTD3A0350_Para4.tif,253.25038479347631,12.891328804032677,0
AHTD3A0351_Para1.tif,251.20166265336545,18.87049122,0
AHTD3A0351_Para2.tif,252.73832106103814,14.390137096373328,0
AHTD3A0351_Para3.tif,250.31197510987337,20.90539924685448,0
AHTD3A0351_Para4.tif,252.96571356275302,13.718645111151186,0
AHTD3A0352_Para1.tif,252.56343883688766,14.646587691147598,0
AHTD3A0352_Para2.tif,253.52191996611202,11.447865010761616,0
AHTD3A0352_Para3.tif,245.6751812182192,28.153448049651715,0
AHTD3A0352_Para4.tif,253.56492584563097,11.566397097740214,0
AHTD3A0353_Para1.tif,247.29494406436285,27.82449352792937,0
AHTD3A0353_Para2.tif,249.76911996934882,24.017622178344784,0
AHTD3A0353_Para3.tif,246.95843998862344,29.319964700476167,0
AHTD3A0353_Para4.tif,250.84813136496666,21.216866525803873,0
AHTD3A0354_Para1.tif,247.2409926972091,28.038009478295244,0
AHTD3A0354_Para2.tif,251.42893953009806,18.243690899198864,0
AHTD3A0354_Para3.tif,248.14269826449913,25.282874065311855,0
AHTD3A0354_Para4.tif,249.4633998797432,24.478068324574178,0
AHTD3A0355_Para1.tif,247.21918997004985,26.722067639619556,0
AHTD3A0355_Para2.tif,251.87099413780072,17.472661733141546,0
AHTD3A0355_Para3.tif,245.32174658127914,31.665862379721087,0
AHTD3A0355_Para4.tif,247.48175959133073,27.013036103622554,0
AHTD3A0356_Para1.tif,245.5504446148324,31.122660536273337,0
AHTD3A0356_Para2.tif,247.63003790789116,27.35152930279617,0
AHTD3A0356_Para3.tif,246.73557958445585,29.00804260470414,0
AHTD3A0356_Para4.tif,251.1714716500091,20.094012124266023,0
AHTD3A0357_Para1.tif,248.00930741234876,25.64067053923406,0
AHTD3A0357_Para2.tif,252.49988134229193,15.40346842916519,0
